cntrycode,numcust,totacctbal
13,1,7504.31
30,1,5823.90
23,1,9606.80
30,1,5247.25
17,1,9549.46
13,1,5042.44
23,1,6454.73
31,1,9735.65
17,1,6130.62
29,1,9925.89
29,1,8169.60
31,1,9539.28
18,1,9369.36
13,1,5870.31
29,1,6261.84
30,1,6499.22
23,1,7477.25
31,1,9956.62
29,1,6904.61
30,1,7233.09
30,1,5098.38
30,1,5451.53
17,1,5602.66
31,1,8734.13
30,1,6117.26
17,1,5020.01
30,1,9760.16
31,1,7989.48
29,1,5486.19
23,1,8372.84
29,1,9467.97
31,1,5359.76
17,1,7137.39
23,1,5731.06
31,1,5808.73
31,1,9333.20
31,1,5242.25
18,1,7192.48
30,1,5747.53
29,1,8445.79
30,1,9327.08
23,1,5592.92
17,1,9452.77
30,1,6339.28
30,1,8321.79
31,1,8422.31
18,1,8441.99
31,1,6302.06
31,1,8996.41
30,1,7609.84
23,1,6047.06
18,1,9948.31
23,1,6456.32
30,1,7664.08
29,1,8735.40
13,1,8340.65
23,1,8303.33
13,1,7848.12
17,1,7028.31
29,1,5499.19
31,1,8624.51
13,1,5435.35
13,1,5242.70
30,1,8877.85
29,1,8811.42
23,1,6153.74
13,1,5043.55
29,1,5858.98
18,1,6064.43
30,1,8774.14
31,1,7599.76
18,1,9780.55
17,1,8807.12
23,1,9653.06
30,1,8331.81
23,1,9622.37
17,1,5126.43
13,1,7600.04
13,1,9056.77
30,1,9397.60
31,1,6551.77
31,1,5602.10
31,1,5057.98
18,1,7887.94
23,1,9743.20
31,1,8028.01
29,1,7420.70
23,1,9634.49
30,1,7375.34
30,1,5672.20
18,1,8252.75
23,1,7477.99
30,1,5643.10
30,1,9629.74
13,1,7407.05
18,1,7902.68
30,1,5267.11
13,1,8213.21
29,1,6335.42
23,1,9281.98
31,1,5219.89
18,1,5982.98
17,1,7189.30
13,1,9087.99
29,1,9976.15
13,1,9960.81
30,1,8179.97
17,1,8401.61
17,1,5740.75
23,1,5048.52
13,1,7825.68
31,1,7701.68
23,1,9507.45
29,1,6617.35
23,1,8906.02
29,1,8444.81
29,1,5897.34
18,1,6001.71
13,1,8168.87
17,1,5166.11
30,1,6058.82
13,1,7095.71
18,1,7328.24
31,1,7847.84
23,1,9783.36
23,1,8078.00
29,1,9199.14
31,1,6228.99
18,1,6446.63
18,1,6243.95
18,1,5509.31
17,1,6119.30
23,1,9845.44
13,1,9414.67
31,1,8102.53
31,1,5735.12
17,1,5501.29
13,1,6707.16
23,1,8114.12
23,1,8606.48
30,1,8588.09
18,1,9891.95
29,1,7750.57
17,1,7537.47
30,1,9315.49
17,1,6022.02
13,1,6915.41
29,1,5787.78
30,1,5838.22
29,1,6265.65
29,1,5617.88
17,1,6768.77
17,1,6459.88
30,1,7879.70
17,1,6298.06
13,1,7425.30
31,1,6533.95
31,1,9400.45
17,1,8758.28
13,1,8267.76
13,1,6581.29
29,1,9669.33
17,1,5324.27
30,1,9620.11
13,1,8866.07
30,1,7511.39
17,1,5562.63
29,1,8029.39
29,1,9220.57
29,1,7313.01
23,1,6487.75
30,1,7924.98
30,1,5405.10
29,1,5176.85
29,1,9254.58
23,1,8199.03
31,1,6633.07
23,1,5688.44
29,1,8487.65
31,1,6692.14
23,1,7440.78
29,1,9445.75
30,1,5450.91
18,1,5137.69
30,1,8796.87
17,1,9811.46
30,1,9513.11
29,1,9851.11
31,1,6249.06
18,1,7337.69
23,1,7754.99
18,1,9312.33
30,1,5440.97
31,1,5003.85
18,1,6261.03
31,1,8129.74
31,1,8736.16
23,1,7227.14
13,1,9232.81
29,1,8205.15
23,1,5675.45
17,1,6287.51
29,1,7518.58
30,1,6816.88
23,1,5357.84
29,1,7555.43
29,1,6125.29
29,1,7590.75
23,1,7079.74
23,1,7101.38
29,1,8439.96
18,1,9732.37
31,1,9634.13
23,1,7228.85
18,1,5652.66
30,1,7470.25
31,1,8340.12
18,1,9478.66
29,1,8486.56
31,1,5757.68
29,1,8624.92
18,1,9497.39
18,1,5292.34
29,1,6135.07
23,1,5005.87
29,1,9860.40
13,1,5451.64
18,1,8202.95
29,1,9006.93
17,1,9975.79
18,1,9432.21
18,1,8711.51
23,1,7690.81
18,1,6370.39
29,1,9869.76
29,1,7397.13
31,1,6846.60
23,1,8565.05
30,1,8801.52
30,1,8668.29
17,1,8760.83
18,1,8893.20
23,1,6389.02
13,1,6234.12
13,1,9145.90
18,1,5720.74
30,1,5753.57
30,1,9405.15
29,1,7608.32
13,1,6949.53
17,1,6152.37
31,1,9653.32
29,1,8887.39
13,1,5473.71
17,1,9429.60
30,1,8847.06
30,1,5647.15
31,1,9563.59
29,1,8452.11
29,1,8775.08
30,1,7466.94
29,1,9629.51
13,1,5173.68
30,1,9574.29
18,1,7841.23
30,1,7750.18
18,1,5114.60
17,1,6491.60
13,1,8044.69
23,1,8649.78
30,1,6255.05
30,1,8603.41
31,1,6685.13
18,1,7360.20
18,1,9431.92
23,1,8411.77
31,1,8593.77
29,1,7520.29
29,1,9558.95
23,1,5033.87
17,1,6530.98
18,1,6075.51
30,1,7813.74
17,1,6088.74
31,1,8107.98
23,1,9033.12
30,1,9563.48
31,1,5779.91
31,1,9738.92
13,1,6049.61
29,1,5462.44
17,1,5463.95
18,1,9554.99
17,1,8493.85
31,1,7508.47
18,1,6105.13
17,1,9608.42
29,1,8708.55
29,1,9666.27
29,1,5056.62
13,1,6173.90
29,1,8383.34
31,1,8444.89
17,1,8320.85
13,1,8730.37
13,1,6601.24
23,1,9022.72
13,1,9253.51
13,1,7234.01
13,1,7797.69
30,1,7487.90
13,1,5241.75
30,1,6165.13
13,1,6797.45
31,1,8543.04
18,1,9543.14
13,1,7624.01
17,1,7062.65
29,1,7782.03
23,1,6866.94
18,1,5820.27
18,1,5042.79
13,1,6411.08
29,1,9476.25
23,1,6834.51
17,1,5920.94
31,1,7417.47
30,1,8199.97
17,1,5881.96
17,1,9973.80
23,1,5694.88
17,1,6300.90
31,1,6363.59
29,1,8216.45
29,1,8481.90
18,1,8814.74
18,1,7958.36
17,1,9896.54
23,1,8122.22
23,1,5939.31
13,1,5885.00
30,1,6366.84
13,1,9568.89
18,1,9473.48
29,1,5043.66
17,1,7934.96
30,1,7781.08
30,1,6990.72
18,1,6245.16
31,1,9352.54
13,1,8180.80
23,1,5985.61
13,1,5965.18
23,1,9462.46
31,1,9296.34
17,1,7513.23
30,1,8426.66
30,1,9805.91
31,1,6635.15
17,1,5295.65
31,1,7692.20
18,1,7049.80
23,1,6770.96
23,1,8592.53
23,1,5888.67
29,1,7719.66
13,1,6858.60
31,1,6442.38
30,1,5417.12
18,1,6107.37
13,1,5267.93
18,1,9171.34
18,1,5206.47
29,1,5212.29
17,1,8314.85
23,1,6954.56
30,1,6646.85
30,1,8786.31
18,1,8472.05
31,1,9103.16
13,1,5757.66
30,1,7490.41
31,1,9033.21
30,1,9378.95
29,1,6954.53
31,1,5555.72
29,1,8585.13
17,1,7822.48
13,1,7223.65
18,1,9696.72
29,1,7063.50
29,1,6956.32
13,1,7283.28
17,1,7197.69
29,1,5741.96
18,1,5008.31
23,1,8337.14
31,1,9371.89
31,1,6218.61
13,1,7544.25
23,1,6530.97
17,1,6404.61
18,1,6171.12
23,1,8469.41
30,1,5561.68
18,1,7093.62
17,1,5543.98
29,1,5261.62
30,1,8717.97
31,1,9642.25
17,1,5599.26
18,1,9461.70
23,1,6474.51
17,1,9435.19
30,1,6211.37
29,1,6778.51
29,1,8266.06
17,1,9607.45
18,1,5542.50
29,1,6285.73
29,1,7180.31
30,1,8919.59
13,1,7123.69
23,1,8046.25
18,1,9560.46
29,1,8266.76
17,1,8669.56
31,1,6431.71
18,1,7431.49
17,1,9361.00
17,1,9743.37
18,1,7476.85
31,1,6928.99
13,1,6772.65
31,1,9110.75
17,1,7249.14
29,1,7111.68
23,1,6360.16
31,1,8495.46
18,1,6513.69
17,1,9268.43
30,1,8355.35
18,1,7283.16
30,1,6243.14
17,1,7030.93
31,1,8826.70
31,1,9711.37
30,1,8540.84
13,1,7702.10
18,1,9530.77
17,1,9194.08
17,1,5860.53
29,1,5407.84
13,1,6190.23
23,1,7845.16
30,1,6179.71
13,1,5429.99
29,1,6333.91
13,1,7498.97
18,1,7130.93
18,1,6487.46
23,1,9965.52
17,1,7662.84
23,1,9542.04
17,1,8578.23
30,1,5373.74
17,1,9069.44
18,1,9989.08
17,1,7017.39
18,1,8633.42
13,1,6507.28
17,1,5891.77
18,1,6598.62
23,1,5990.32
23,1,9793.49
18,1,6305.03
31,1,6352.16
30,1,5667.31
17,1,9889.58
30,1,9767.18
17,1,6217.43
13,1,5653.59
29,1,5921.35
17,1,7122.91
31,1,5685.52
23,1,7737.55
23,1,9787.24
23,1,5242.04
30,1,8974.81
23,1,9032.14
31,1,9819.18
17,1,9764.05
17,1,8526.77
13,1,9182.22
18,1,7412.12
30,1,9906.56
29,1,5795.71
30,1,5005.21
17,1,5768.80
30,1,5693.18
29,1,7640.51
30,1,7500.86
29,1,9909.48
23,1,8526.43
17,1,6313.85
18,1,8199.79
29,1,6292.64
30,1,6149.58
17,1,6961.59
17,1,7092.33
23,1,6801.53
31,1,5575.37
30,1,8122.67
17,1,8342.09
31,1,6580.86
31,1,9887.60
30,1,9476.66
31,1,7486.11
23,1,8189.61
13,1,7835.77
30,1,9689.80
13,1,5047.20
23,1,6019.36
17,1,8155.65
17,1,7573.58
17,1,7847.70
23,1,7128.27
31,1,6395.27
13,1,7747.90
31,1,9616.51
13,1,5476.26
13,1,9377.11
30,1,7516.62
17,1,5495.20
17,1,9707.27
13,1,5315.23
18,1,5423.17
29,1,9961.63
23,1,6004.28
13,1,6383.27
13,1,8500.13
17,1,7094.89
30,1,8684.24
29,1,5332.65
23,1,9235.83
18,1,9177.24
18,1,7921.07
31,1,6361.54
18,1,8974.86
29,1,5163.90
18,1,9204.65
17,1,5562.85
31,1,9977.23
13,1,9314.76
18,1,9001.74
13,1,8506.93
31,1,5220.44
30,1,6427.10
13,1,5648.09
18,1,5899.86
13,1,6257.46
30,1,6334.27
30,1,8298.27
31,1,5461.97
13,1,9922.82
13,1,7780.73
18,1,6466.63
18,1,6755.27
29,1,9194.98
31,1,9555.12
31,1,9641.21
29,1,6666.19
31,1,8994.98
23,1,5278.54
31,1,7992.26
31,1,9291.26
13,1,8563.43
17,1,8695.46
29,1,9331.09
31,1,5513.32
29,1,7181.29
23,1,8144.59
29,1,6439.84
13,1,7007.37
18,1,9486.07
18,1,7680.16
13,1,7842.91
17,1,5779.21
30,1,7915.90
13,1,6718.16
18,1,6016.72
17,1,6759.61
13,1,6050.87
30,1,5523.06
18,1,6748.35
13,1,5539.38
23,1,6699.46
18,1,8555.00
18,1,5603.66
17,1,6216.26
30,1,7664.19
30,1,5274.06
23,1,6152.46
18,1,8728.19
23,1,7342.54
23,1,7444.64
13,1,6022.68
29,1,9462.48
23,1,6224.97
13,1,7199.49
18,1,5861.09
13,1,7952.42
18,1,8589.37
31,1,5278.56
29,1,5291.24
17,1,9390.82
17,1,9992.92
23,1,9233.21
23,1,5243.62
17,1,9868.17
29,1,5520.64
30,1,7581.09
23,1,8527.27
17,1,6605.78
30,1,7619.20
18,1,7556.55
31,1,6923.41
13,1,9814.16
31,1,8863.16
18,1,7741.64
17,1,9046.85
23,1,5648.10
18,1,6594.85
23,1,7288.31
13,1,5584.99
23,1,9610.19
18,1,9286.90
30,1,5250.65
29,1,9271.62
30,1,6245.20
31,1,7573.73
17,1,9011.20
13,1,7677.83
23,1,5206.77
31,1,6098.98
18,1,7250.28
13,1,8833.01
23,1,7862.64
29,1,6268.39
30,1,8596.79
31,1,5584.18
18,1,8260.06
23,1,5259.15
31,1,8173.07
17,1,8288.50
30,1,6482.63
13,1,6248.15
31,1,5901.43
13,1,7489.88
17,1,6412.85
31,1,6227.12
23,1,7891.27
29,1,5159.71
18,1,7560.33
18,1,6932.87
18,1,5795.44
31,1,5113.85
13,1,7728.95
30,1,7343.45
30,1,9566.39
31,1,5227.80
17,1,5178.17
13,1,8310.32
17,1,8026.56
23,1,5783.65
31,1,8287.64
17,1,8221.34
13,1,9089.21
30,1,7252.12
29,1,6096.26
31,1,6689.20
13,1,9056.11
29,1,5140.83
13,1,7610.82
13,1,9006.22
18,1,8987.08
29,1,6510.62
29,1,8366.74
18,1,9067.44
18,1,6073.93
31,1,6348.65
31,1,5386.78
23,1,8674.99
17,1,6491.79
29,1,8129.41
13,1,9369.50
18,1,5015.07
29,1,6069.46
31,1,9997.83
30,1,8815.28
18,1,7286.34
30,1,6338.46
17,1,6415.04
29,1,8959.92
18,1,7479.27
30,1,8767.30
17,1,8604.53
17,1,7235.71
13,1,7772.28
23,1,9154.50
23,1,5876.78
13,1,9209.38
29,1,6437.32
13,1,7375.13
17,1,6128.18
13,1,5323.59
13,1,7912.82
29,1,8575.04
23,1,9383.36
31,1,7001.88
17,1,5536.57
30,1,5700.92
29,1,9590.31
18,1,9595.52
29,1,9033.76
13,1,5297.74
17,1,6048.90
23,1,9591.38
29,1,8252.88
17,1,8406.55
31,1,5180.52
31,1,5260.51
31,1,6437.25
23,1,7324.37
17,1,7409.56
18,1,7616.04
23,1,9753.87
29,1,5283.23
29,1,8511.20
29,1,5280.09
18,1,8214.22
17,1,7301.95
17,1,7354.57
13,1,7212.97
29,1,5286.55
31,1,5845.48
31,1,9408.21
13,1,7042.74
13,1,9912.24
30,1,7689.68
30,1,5389.46
18,1,5822.28
29,1,5332.58
23,1,9993.27
17,1,9835.27
13,1,5819.19
30,1,7771.68
30,1,5377.99
29,1,6137.70
13,1,6377.59
18,1,9673.69
18,1,5542.35
13,1,8624.36
31,1,8957.59
29,1,6529.87
29,1,7838.79
30,1,9353.61
30,1,5781.63
31,1,6422.00
30,1,6500.34
17,1,8691.64
13,1,8836.22
31,1,5043.69
30,1,7298.68
30,1,5461.71
13,1,6326.94
23,1,6235.45
18,1,9423.33
31,1,6795.82
29,1,5278.73
31,1,5205.64
31,1,7145.10
29,1,7200.47
31,1,9939.34
13,1,8469.40
17,1,6350.60
13,1,9199.70
17,1,7556.06
31,1,6787.17
13,1,7411.55
18,1,5177.12
18,1,9006.97
17,1,8158.50
23,1,7470.48
23,1,7143.25
18,1,7103.60
17,1,6501.37
31,1,6127.47
17,1,9146.46
31,1,5822.30
30,1,7240.45
29,1,7198.64
29,1,7241.43
13,1,6167.93
13,1,8986.73
17,1,9617.62
30,1,5554.77
18,1,5435.20
18,1,9641.92
17,1,6964.62
18,1,8753.68
13,1,8414.11
30,1,7614.81
18,1,8149.49
31,1,8609.25
30,1,8080.27
29,1,5003.05
18,1,6763.82
29,1,8330.60
17,1,5535.11
13,1,8633.11
30,1,5637.89
17,1,6764.39
30,1,7769.02
23,1,8649.43
18,1,9711.49
18,1,6288.19
23,1,5726.57
30,1,7767.50
23,1,6725.47
13,1,6687.74
23,1,9285.35
31,1,7279.94
30,1,6090.77
13,1,9691.36
18,1,5677.12
18,1,7636.13
18,1,6818.37
13,1,5860.30
18,1,9459.44
17,1,9949.78
31,1,7332.33
30,1,9025.74
31,1,8706.39
30,1,8731.58
13,1,6619.05
31,1,5030.99
17,1,8343.40
13,1,9494.15
23,1,9850.53
29,1,9286.89
31,1,6945.82
30,1,6665.96
30,1,9337.53
13,1,6453.97
18,1,8646.42
18,1,8660.93
23,1,9076.76
17,1,9627.46
17,1,7696.73
18,1,7536.90
29,1,9458.41
18,1,7518.80
30,1,7156.94
29,1,7880.11
13,1,6927.18
29,1,9654.70
18,1,6700.59
13,1,6578.38
23,1,9747.48
18,1,9585.76
30,1,6001.29
31,1,5527.23
17,1,7171.25
17,1,6605.07
23,1,9992.72
31,1,8751.01
29,1,8875.77
17,1,5057.10
17,1,8831.76
17,1,8393.51
18,1,9630.51
30,1,5558.97
30,1,8362.43
31,1,5454.15
13,1,9355.40
29,1,9208.95
17,1,5069.08
30,1,6488.76
23,1,8154.86
23,1,6959.86
30,1,8135.76
18,1,6113.58
23,1,6058.16
23,1,5023.20
29,1,6926.94
31,1,5589.73
17,1,7912.51
31,1,9034.34
31,1,6873.69
23,1,9002.47
13,1,8329.01
30,1,7054.17
31,1,9846.08
17,1,9018.52
30,1,8335.18
23,1,5929.10
17,1,9719.11
17,1,7821.56
31,1,9826.71
30,1,8576.45
23,1,8011.59
29,1,5704.28
23,1,9067.52
17,1,6054.28
18,1,5606.14
23,1,8188.53
17,1,5343.99
18,1,5211.00
31,1,8864.37
30,1,6291.98
31,1,9439.82
31,1,9637.54
29,1,9434.90
17,1,9012.40
31,1,8599.57
30,1,8134.82
17,1,8840.59
23,1,8129.06
13,1,9139.99
18,1,8860.02
23,1,6663.56
17,1,6881.95
31,1,9726.64
29,1,6265.00
23,1,6952.36
30,1,7206.95
18,1,8159.64
23,1,9720.34
17,1,5312.32
18,1,5252.84
23,1,9478.53
17,1,5934.77
17,1,6677.74
23,1,8040.95
17,1,9117.36
18,1,8704.89
18,1,8268.04
18,1,6761.48
23,1,8272.67
30,1,5877.43
23,1,9652.25
30,1,5850.11
18,1,9145.30
13,1,9670.06
18,1,6045.74
30,1,9687.67
18,1,5493.95
17,1,6762.44
23,1,9474.58
29,1,5118.96
17,1,9540.64
30,1,6291.44
17,1,9582.76
29,1,8858.51
18,1,7257.59
18,1,7790.53
29,1,8604.47
18,1,5627.37
30,1,8243.76
23,1,5338.61
18,1,5398.40
18,1,8875.58
23,1,7449.61
18,1,5887.98
30,1,6974.55
17,1,5530.92
31,1,9272.86
29,1,8145.62
17,1,8089.41
29,1,6736.85
31,1,8251.11
18,1,9257.53
29,1,7737.66
18,1,6634.11
30,1,9515.69
13,1,9097.23
23,1,7961.85
29,1,7971.79
18,1,5745.90
13,1,5898.85
31,1,5062.80
30,1,5647.19
31,1,9148.10
29,1,8891.27
30,1,6241.90
31,1,8950.71
17,1,6233.77
17,1,6164.32
23,1,8179.52
18,1,7141.43
13,1,6232.12
23,1,7848.55
23,1,6867.83
18,1,5745.66
18,1,7126.02
23,1,8966.52
23,1,6432.43
30,1,7190.53
17,1,9300.27
13,1,9501.17
23,1,5753.05
23,1,5894.19
23,1,8655.81
30,1,5311.47
13,1,6039.37
31,1,6259.98
17,1,8284.91
18,1,6137.76
29,1,5390.31
29,1,9879.15
18,1,9735.65
29,1,7649.83
17,1,8150.62
29,1,5657.39
23,1,7034.02
23,1,8650.66
30,1,9023.53
17,1,7605.45
30,1,6464.10
18,1,7301.84
13,1,8668.08
13,1,7203.01
23,1,5581.44
18,1,6937.95
29,1,5771.08
13,1,6219.56
30,1,9412.37
29,1,9404.72
23,1,8717.38
17,1,7843.41
13,1,8431.59
17,1,8105.47
30,1,6780.33
17,1,9371.69
30,1,9765.70
17,1,6523.27
13,1,5638.40
18,1,7529.28
31,1,9451.31
29,1,9724.55
29,1,9786.29
18,1,5765.71
17,1,5458.17
29,1,5921.81
23,1,8569.46
18,1,8135.62
18,1,5259.88
23,1,7202.25
29,1,6655.11
13,1,7546.10
17,1,6817.18
31,1,7866.38
31,1,9741.26
30,1,6141.32
23,1,7352.76
23,1,8552.89
31,1,5897.76
31,1,5154.70
29,1,5432.44
18,1,8451.01
13,1,8966.15
17,1,8500.70
17,1,7767.54
13,1,9361.87
13,1,7907.14
18,1,8919.38
17,1,7433.49
30,1,6611.24
13,1,6508.57
30,1,8663.87
23,1,6690.44
17,1,8741.66
31,1,8642.37
17,1,7663.86
29,1,9049.55
18,1,8858.30
18,1,7439.16
29,1,6709.85
29,1,8447.00
13,1,6648.22
18,1,5403.37
18,1,7743.21
29,1,9888.75
29,1,9487.03
18,1,9412.53
13,1,7502.73
30,1,5224.35
31,1,5097.54
13,1,7652.98
29,1,8448.27
30,1,8360.72
30,1,6696.17
13,1,9119.23
13,1,7431.44
29,1,9073.82
17,1,6414.48
17,1,7640.98
29,1,9110.70
13,1,7647.45
29,1,8507.46
23,1,9943.88
23,1,5434.46
31,1,8870.90
29,1,8952.18
17,1,6177.97
29,1,6974.11
13,1,5887.92
13,1,9423.46
30,1,8387.16
17,1,8060.28
18,1,9922.24
31,1,8330.90
13,1,7636.86
13,1,8766.68
29,1,8464.95
18,1,9528.90
30,1,7087.39
30,1,8155.11
18,1,5007.43
31,1,8751.72
18,1,6765.70
31,1,7298.79
23,1,6274.90
29,1,7022.55
23,1,8875.03
18,1,6652.54
23,1,6364.03
31,1,7095.57
13,1,9816.40
23,1,6127.92
13,1,8908.71
30,1,5551.87
13,1,7775.07
30,1,7072.98
23,1,8610.16
23,1,6879.08
13,1,5389.01
18,1,7035.78
29,1,9526.97
29,1,6775.05
13,1,8182.68
31,1,5881.93
18,1,9574.99
29,1,7253.60
17,1,8684.23
31,1,5514.55
31,1,8030.38
17,1,8955.28
29,1,8687.64
29,1,7659.96
31,1,6336.32
13,1,7369.76
13,1,7436.53
18,1,9940.62
23,1,9556.21
31,1,5325.61
31,1,8975.55
31,1,5329.94
29,1,8671.34
31,1,5418.26
30,1,7448.49
30,1,5069.09
13,1,8640.26
17,1,9377.01
17,1,9995.40
23,1,5465.71
17,1,8035.85
30,1,7602.21
31,1,6862.87
30,1,6731.18
13,1,9098.44
17,1,6137.96
29,1,5973.33
29,1,8778.81
29,1,9186.64
13,1,9045.18
13,1,7440.85
18,1,7573.69
29,1,5886.84
18,1,6784.24
30,1,8501.11
30,1,5913.60
17,1,5883.42
17,1,9297.46
13,1,8982.49
13,1,5651.98
17,1,9976.79
23,1,9777.32
18,1,9831.55
17,1,8688.79
29,1,8533.95
30,1,8393.07
23,1,8520.36
30,1,9090.21
23,1,9026.76
23,1,9375.46
30,1,5116.36
31,1,9447.18
29,1,9284.27
17,1,8663.43
23,1,5356.83
18,1,8260.35
17,1,6138.62
30,1,5982.41
18,1,5315.40
13,1,8705.29
18,1,7108.03
18,1,8964.94
29,1,5477.52
17,1,5887.69
17,1,9213.69
31,1,9132.19
30,1,9386.61
29,1,5047.75
30,1,6033.67
23,1,8450.32
17,1,9963.59
30,1,7835.43
18,1,7118.82
17,1,7356.38
18,1,5160.56
31,1,7312.66
30,1,9985.84
17,1,5454.67
18,1,9258.00
17,1,8636.53
23,1,5266.54
29,1,5908.94
31,1,6841.38
29,1,7128.33
23,1,8102.33
29,1,6489.89
13,1,5621.26
23,1,6950.96
29,1,6391.23
23,1,6996.06
31,1,5726.21
23,1,7740.17
17,1,5348.70
18,1,9204.23
17,1,5785.41
23,1,9504.31
31,1,9173.26
13,1,9027.99
17,1,9374.21
17,1,8498.70
31,1,7938.26
29,1,8282.50
18,1,5085.11
18,1,8867.18
29,1,9000.64
13,1,9083.74
17,1,7031.08
23,1,9411.69
30,1,8994.60
13,1,8794.47
29,1,8099.72
17,1,8685.08
18,1,9511.00
30,1,8803.79
31,1,8019.64
29,1,8126.47
31,1,9210.14
29,1,5024.14
23,1,9715.75
29,1,9593.61
29,1,9607.26
23,1,6416.32
18,1,6920.09
23,1,7098.34
18,1,9093.13
29,1,6244.80
23,1,9724.74
23,1,5116.03
29,1,8580.05
29,1,5157.85
30,1,8226.60
29,1,6836.82
29,1,8555.97
13,1,6497.80
17,1,7670.33
30,1,6585.84
13,1,5982.29
13,1,7977.87
31,1,7886.98
31,1,9257.74
30,1,5294.55
17,1,6416.54
31,1,7871.82
31,1,8420.75
17,1,7381.60
18,1,9575.07
30,1,8871.92
18,1,7725.86
31,1,5384.66
23,1,7871.43
17,1,6370.04
13,1,5737.57
13,1,5971.16
13,1,6457.02
31,1,5118.88
18,1,8140.40
18,1,7357.74
18,1,6242.63
18,1,5638.58
30,1,6823.46
30,1,6900.90
13,1,9796.21
23,1,7918.50
30,1,6283.33
23,1,7161.57
31,1,8724.79
13,1,5268.01
31,1,8127.72
17,1,8231.05
17,1,8353.79
29,1,6435.33
30,1,9388.19
18,1,8361.51
30,1,8530.68
29,1,9216.12
13,1,8721.36
17,1,7329.21
31,1,7014.17
23,1,7435.59
30,1,8412.10
18,1,9972.03
23,1,7252.72
17,1,5271.51
30,1,9173.38
30,1,5782.68
29,1,9140.32
18,1,9045.51
17,1,6951.92
31,1,8323.54
31,1,5196.71
29,1,6520.76
30,1,9035.00
31,1,8130.20
29,1,9253.37
18,1,8291.65
29,1,9845.18
31,1,6714.44
17,1,8055.74
30,1,5232.25
23,1,8604.74
18,1,7163.62
31,1,5958.25
31,1,6280.57
31,1,5196.11
29,1,8147.29
30,1,5781.97
30,1,6408.86
17,1,6581.94
29,1,5528.24
31,1,7722.73
23,1,7040.95
17,1,9799.94
17,1,8065.03
23,1,5516.25
30,1,9691.40
31,1,6210.27
13,1,9895.01
31,1,6992.94
13,1,8498.91
13,1,6495.28
17,1,5327.79
17,1,5273.05
29,1,9257.66
30,1,6895.49
23,1,9841.11
31,1,9669.13
23,1,8694.02
17,1,9467.68
13,1,5751.41
17,1,7204.65
18,1,5326.23
30,1,9089.42
13,1,8447.14
31,1,7559.23
13,1,9069.47
30,1,9922.14
29,1,7433.56
13,1,7636.40
23,1,7705.81
13,1,8277.76
23,1,7369.33
29,1,7647.03
23,1,7815.97
29,1,5253.60
18,1,6377.54
30,1,5684.36
23,1,9771.37
31,1,5219.15
17,1,6125.26
13,1,5525.89
30,1,7308.36
31,1,5673.63
23,1,9612.93
23,1,6732.20
30,1,6251.04
30,1,7233.71
17,1,8731.50
13,1,7541.77
29,1,8253.78
29,1,7685.52
23,1,9803.62
31,1,8570.50
30,1,7153.62
30,1,5510.52
31,1,8728.16
29,1,9339.24
23,1,5992.30
30,1,9731.39
31,1,7588.08
29,1,6045.64
18,1,6565.74
17,1,7327.84
13,1,8126.31
29,1,8587.31
23,1,6884.81
18,1,6674.64
23,1,6988.92
17,1,5659.27
13,1,9507.12
17,1,9170.90
17,1,8243.31
17,1,7123.15
30,1,6937.02
30,1,5238.52
30,1,6699.90
29,1,7116.29
17,1,7763.24
18,1,8169.85
30,1,5328.85
18,1,5556.47
29,1,6527.93
13,1,5506.96
23,1,8066.37
13,1,5214.30
18,1,6921.40
13,1,7765.72
18,1,6970.95
29,1,8892.05
18,1,8615.75
30,1,8892.85
23,1,5951.38
31,1,9556.03
13,1,9866.94
13,1,5226.33
30,1,5095.32
13,1,9061.91
13,1,7157.32
23,1,6259.20
23,1,8291.19
31,1,5837.86
30,1,9435.47
31,1,7943.98
31,1,5064.87
31,1,8268.71
31,1,5857.68
29,1,9956.95
31,1,6330.32
30,1,5328.65
13,1,7438.18
23,1,5971.47
17,1,9154.21
17,1,7250.84
29,1,9204.74
31,1,6023.30
30,1,9762.67
29,1,9730.60
18,1,6475.00
13,1,6197.73
17,1,7811.81
23,1,6782.63
17,1,9888.35
29,1,7765.43
13,1,7402.14
18,1,9647.89
31,1,8158.00
17,1,9241.56
23,1,8541.17
23,1,9018.81
31,1,9542.65
23,1,7811.53
30,1,8345.02
23,1,6490.00
29,1,6783.32
23,1,5057.44
31,1,7382.16
17,1,5127.43
30,1,6864.69
29,1,6946.09
31,1,7695.69
29,1,5760.36
29,1,7196.27
23,1,5655.13
17,1,8756.03
29,1,6640.02
30,1,9646.40
23,1,6537.87
30,1,5390.50
18,1,8818.24
17,1,8967.53
29,1,5622.09
13,1,8808.28
31,1,8817.61
30,1,9485.06
17,1,6350.00
17,1,8522.07
29,1,7682.42
17,1,9769.98
23,1,6508.92
18,1,7642.53
23,1,6442.01
18,1,5197.61
30,1,9328.19
30,1,7762.08
30,1,5681.04
18,1,6445.24
13,1,5679.51
13,1,5525.71
30,1,8540.90
13,1,9978.66
30,1,8732.55
29,1,8172.09
13,1,5739.19
30,1,7047.25
30,1,6652.22
23,1,7522.16
23,1,6483.55
17,1,8314.44
13,1,8249.75
31,1,7559.78
18,1,7277.78
29,1,5864.58
23,1,5209.31
13,1,9351.33
23,1,6485.57
29,1,6816.45
29,1,6541.28
