cntrycode,numcust,totacctbal
29,1,5834.79
29,1,5835.66
29,1,5836.27
29,1,5839.07
29,1,5839.98
29,1,5840.79
29,1,5840.83
29,1,5841.65
29,1,5841.80
29,1,5842.47
29,1,5843.05
29,1,5843.72
29,1,5844.90
29,1,5846.12
29,1,5846.70
29,1,5847.85
29,1,5847.88
29,1,5848.30
29,1,5848.35
29,1,5848.50
29,1,5848.53
29,1,5848.69
29,1,5849.36
29,1,5849.90
29,1,5850.65
29,1,5852.39
29,1,5853.02
29,1,5853.29
29,1,5853.36
29,1,5855.01
29,1,5855.13
29,1,5856.27
29,1,5856.42
29,1,5856.51
29,1,5857.03
29,1,5857.64
29,1,5858.67
29,1,5858.98
29,1,5859.34
29,1,5859.39
29,1,5859.52
29,1,5859.54
29,1,5859.73
29,1,5860.34
29,1,5862.40
29,1,5863.14
29,1,5863.35
29,1,5864.15
29,1,5864.58
29,1,5864.63
29,1,5864.64
29,1,5864.73
29,1,5864.81
29,1,5865.10
29,1,5866.35
29,1,5866.71
29,1,5867.78
29,1,5868.02
29,1,5868.14
29,1,5868.53
29,1,5868.94
29,1,5869.85
29,1,5870.61
29,1,5871.47
29,1,5871.95
29,1,5872.10
29,1,5872.37
29,1,5873.57
29,1,5873.82
29,1,5874.98
29,1,5875.32
29,1,5875.89
29,1,5875.98
29,1,5876.15
29,1,5876.27
29,1,5876.33
29,1,5877.17
29,1,5877.97
29,1,5878.21
29,1,5879.05
29,1,5879.09
29,1,5879.27
29,1,5879.32
29,1,5879.48
29,1,5880.57
29,1,5880.66
29,1,5880.95
29,1,5881.66
29,1,5882.01
29,1,5882.42
29,1,5882.90
29,1,5883.01
29,1,5883.21
29,1,5883.85
29,1,5884.39
29,1,5886.41
29,1,5886.59
29,1,5886.84
29,1,5886.88
29,1,5887.79
29,1,5888.43
29,1,5890.11
29,1,5893.40
29,1,5893.64
29,1,5894.82
29,1,5896.07
29,1,5896.48
29,1,5897.25
29,1,5897.34
29,1,5898.22
29,1,5898.81
29,1,5899.19
29,1,5899.63
29,1,5899.85
29,1,5900.00
29,1,5901.69
29,1,5901.90
29,1,5904.86
29,1,5905.06
29,1,5905.23
29,1,5905.39
29,1,5905.40
29,1,5905.78
29,1,5905.80
29,1,5906.77
29,1,5906.78
29,1,5908.46
29,1,5908.94
29,1,5909.48
29,1,5911.25
29,1,5911.79
29,1,5912.67
29,1,5913.08
29,1,5916.19
29,1,5916.58
29,1,5916.93
29,1,5916.93
29,1,5916.94
29,1,5919.33
29,1,5919.65
29,1,5920.73
29,1,5921.35
29,1,5921.45
29,1,5921.62
29,1,5921.81
29,1,5922.05
29,1,5922.30
29,1,5922.60
29,1,5923.35
29,1,5923.37
29,1,5923.39
29,1,5923.56
29,1,5923.57
29,1,5924.48
29,1,5925.17
29,1,5926.49
29,1,5927.78
29,1,5929.40
29,1,5929.80
29,1,5929.88
29,1,5930.13
29,1,5930.17
29,1,5930.83
29,1,5930.89
29,1,5931.86
29,1,5932.22
29,1,5932.90
29,1,5932.93
29,1,5934.14
29,1,5934.25
29,1,5934.84
29,1,5935.07
29,1,5935.17
29,1,5935.38
29,1,5935.97
29,1,5936.13
29,1,5936.25
29,1,5937.44
29,1,5938.21
29,1,5938.56
29,1,5938.69
29,1,5939.62
29,1,5939.84
29,1,5940.18
29,1,5940.87
29,1,5941.00
29,1,5941.43
29,1,5941.51
29,1,5944.24
29,1,5945.56
29,1,5945.60
29,1,5945.91
29,1,5947.18
29,1,5947.30
29,1,5947.69
29,1,5947.78
29,1,5948.04
29,1,5949.89
29,1,5949.99
29,1,5950.07
29,1,5950.94
29,1,5951.03
29,1,5951.13
29,1,5952.41
29,1,5952.58
29,1,5953.70
29,1,5954.25
29,1,5954.45
29,1,5954.75
29,1,5955.06
29,1,5956.08
29,1,5956.28
29,1,5960.43
29,1,5960.60
29,1,5960.74
29,1,5961.61
29,1,5962.10
29,1,5962.18
29,1,5963.39
29,1,5963.87
29,1,5965.13
29,1,5965.27
29,1,5965.77
29,1,5966.34
29,1,5968.11
29,1,5968.71
29,1,5969.74
29,1,5969.81
29,1,5970.27
29,1,5970.55
29,1,5970.81
29,1,5970.96
29,1,5971.12
29,1,5971.94
29,1,5973.03
29,1,5973.10
29,1,5973.33
29,1,5974.09
29,1,5974.59
29,1,5974.63
29,1,5975.96
29,1,5977.59
29,1,5978.67
29,1,5978.89
29,1,5979.21
29,1,5979.45
29,1,5979.74
29,1,5980.24
29,1,5980.51
29,1,5982.04
29,1,5982.06
29,1,5982.42
29,1,5983.04
29,1,5983.23
29,1,5984.75
29,1,5984.85
29,1,5985.37
29,1,5985.55
29,1,5986.21
29,1,5987.20
29,1,5987.37
29,1,5988.20
29,1,5989.17
29,1,5990.43
29,1,5990.76
29,1,5992.11
29,1,5992.58
29,1,5993.60
29,1,5994.10
29,1,5994.32
29,1,5994.36
29,1,5994.64
29,1,5995.98
29,1,5997.67
29,1,5997.80
29,1,5997.87
29,1,5998.21
29,1,5998.60
29,1,5998.71
29,1,5998.99
29,1,5999.03
29,1,5999.64
29,1,6000.40
29,1,6000.48
29,1,6000.99
29,1,6001.80
29,1,6002.56
29,1,6002.60
29,1,6003.32
29,1,6003.46
29,1,6003.63
29,1,6003.90
29,1,6006.43
29,1,6007.72
29,1,6008.44
29,1,6009.80
29,1,6010.04
29,1,6010.18
29,1,6011.28
29,1,6012.08
29,1,6012.25
29,1,6012.38
29,1,6012.52
29,1,6013.40
29,1,6013.97
29,1,6014.86
29,1,6015.07
29,1,6015.11
29,1,6015.60
29,1,6015.69
29,1,6016.48
29,1,6016.62
29,1,6016.64
29,1,6017.05
29,1,6017.30
29,1,6017.65
29,1,6018.37
29,1,6018.53
29,1,6019.26
29,1,6019.45
29,1,6019.61
29,1,6020.12
29,1,6020.33
29,1,6021.74
29,1,6022.12
29,1,6022.24
29,1,6022.43
29,1,6022.53
29,1,6023.11
29,1,6023.74
29,1,6024.62
29,1,6025.25
29,1,6025.58
29,1,6025.76
29,1,6026.14
29,1,6026.29
29,1,6026.59
29,1,6027.03
29,1,6027.50
29,1,6027.66
29,1,6028.10
29,1,6028.46
29,1,6028.96
29,1,6029.47
29,1,6031.44
29,1,6032.45
29,1,6032.64
29,1,6033.40
29,1,6034.08
29,1,6036.22
29,1,6036.33
29,1,6036.74
29,1,6036.89
29,1,6037.43
29,1,6038.53
29,1,6039.19
29,1,6039.34
29,1,6040.29
29,1,6040.31
29,1,6041.53
29,1,6042.71
29,1,6043.05
29,1,6045.19
29,1,6045.64
29,1,6046.30
29,1,6046.62
29,1,6046.67
29,1,6047.82
29,1,6049.75
29,1,6049.81
29,1,6050.89
29,1,6051.10
29,1,6052.10
29,1,6052.13
29,1,6052.58
29,1,6052.86
29,1,6053.09
29,1,6053.13
29,1,6053.28
29,1,6053.65
29,1,6055.11
29,1,6055.90
29,1,6056.73
29,1,6056.75
29,1,6058.19
29,1,6059.46
29,1,6059.48
29,1,6059.80
29,1,6061.25
29,1,6062.13
29,1,6062.21
29,1,6064.07
29,1,6064.13
29,1,6064.42
29,1,6064.58
29,1,6064.97
29,1,6065.17
29,1,6065.36
29,1,6066.88
29,1,6067.31
29,1,6067.80
29,1,6067.98
29,1,6068.31
29,1,6068.37
29,1,6068.43
29,1,6069.30
29,1,6069.46
29,1,6069.90
29,1,6070.30
29,1,6070.82
29,1,6071.54
29,1,6072.39
29,1,6073.19
29,1,6073.91
29,1,6074.23
29,1,6074.56
29,1,6074.82
29,1,6074.86
29,1,6075.01
29,1,6075.08
29,1,6076.85
29,1,6077.28
29,1,6077.62
29,1,6078.10
29,1,6078.43
29,1,6078.53
29,1,6078.74
29,1,6078.75
29,1,6078.84
29,1,6078.87
29,1,6081.11
29,1,6082.93
29,1,6083.07
29,1,6083.16
29,1,6083.36
29,1,6083.58
29,1,6083.92
29,1,6084.42
29,1,6084.77
29,1,6084.83
29,1,6085.69
29,1,6086.20
29,1,6086.46
29,1,6086.76
29,1,6086.85
29,1,6087.22
29,1,6087.50
29,1,6088.68
29,1,6088.78
29,1,6089.43
29,1,6090.43
29,1,6090.43
29,1,6090.81
29,1,6091.78
29,1,6092.23
29,1,6092.56
29,1,6092.82
29,1,6093.82
29,1,6094.13
29,1,6094.53
29,1,6094.60
29,1,6096.23
29,1,6096.26
29,1,6096.78
29,1,6096.84
29,1,6096.88
29,1,6097.29
29,1,6097.33
29,1,6097.74
29,1,6098.62
29,1,6099.17
29,1,6099.54
29,1,6099.88
29,1,6100.08
29,1,6100.38
29,1,6100.49
29,1,6100.92
29,1,6101.31
29,1,6101.49
29,1,6102.26
29,1,6102.78
29,1,6102.83
29,1,6102.94
29,1,6103.27
29,1,6103.37
29,1,6104.15
29,1,6104.27
29,1,6105.67
29,1,6106.90
29,1,6106.91
29,1,6107.65
29,1,6109.29
29,1,6110.07
29,1,6110.77
29,1,6110.86
29,1,6111.10
29,1,6111.53
29,1,6112.27
29,1,6112.76
29,1,6115.49
29,1,6117.34
29,1,6117.42
29,1,6117.58
29,1,6117.62
29,1,6118.42
29,1,6118.42
29,1,6119.74
29,1,6120.07
29,1,6120.47
29,1,6122.07
29,1,6122.21
29,1,6123.52
29,1,6123.78
29,1,6124.48
29,1,6124.66
29,1,6124.73
29,1,6124.79
29,1,6125.29
29,1,6126.36
29,1,6127.74
29,1,6127.95
29,1,6128.08
29,1,6128.14
29,1,6128.22
29,1,6129.20
29,1,6129.55
29,1,6129.63
29,1,6129.99
29,1,6130.32
29,1,6130.45
29,1,6130.67
29,1,6130.81
29,1,6131.61
29,1,6132.89
29,1,6134.10
29,1,6135.07
29,1,6135.25
29,1,6135.28
29,1,6135.46
29,1,6135.84
29,1,6137.70
29,1,6137.75
29,1,6140.02
29,1,6141.79
29,1,6142.11
29,1,6142.43
29,1,6142.83
29,1,6143.03
29,1,6143.72
29,1,6143.79
29,1,6145.91
29,1,6146.81
29,1,6147.13
29,1,6147.86
29,1,6148.27
29,1,6148.72
29,1,6148.85
29,1,6149.05
29,1,6150.22
29,1,6151.76
29,1,6152.22
29,1,6152.83
29,1,6153.02
29,1,6153.39
29,1,6153.42
29,1,6154.15
29,1,6154.39
29,1,6154.70
29,1,6155.28
29,1,6155.45
29,1,6157.02
29,1,6157.60
29,1,6158.91
29,1,6159.67
29,1,6159.75
29,1,6160.02
29,1,6160.61
29,1,6160.96
29,1,6161.19
29,1,6161.62
29,1,6161.90
29,1,6162.42
29,1,6163.34
29,1,6163.45
29,1,6164.00
29,1,6164.34
29,1,6165.57
29,1,6166.27
29,1,6166.66
29,1,6166.95
29,1,6167.78
29,1,6167.99
29,1,6168.02
29,1,6168.16
29,1,6168.32
29,1,6168.83
29,1,6169.82
29,1,6170.13
29,1,6171.81
29,1,6172.08
29,1,6173.47
29,1,6174.00
29,1,6174.48
29,1,6174.67
29,1,6176.06
29,1,6176.27
29,1,6176.29
29,1,6176.37
29,1,6176.58
29,1,6176.97
29,1,6177.47
29,1,6178.05
29,1,6178.43
29,1,6178.82
29,1,6179.66
29,1,6180.58
29,1,6180.96
29,1,6181.72
29,1,6182.24
29,1,6183.71
29,1,6184.03
29,1,6184.37
29,1,6184.98
29,1,6185.10
29,1,6185.30
29,1,6188.14
29,1,6188.21
29,1,6188.58
29,1,6188.80
29,1,6188.90
29,1,6190.06
29,1,6191.25
29,1,6192.01
29,1,6192.46
29,1,6192.70
29,1,6193.18
29,1,6193.36
29,1,6194.16
29,1,6194.19
29,1,6194.40
29,1,6194.75
29,1,6195.16
29,1,6196.25
29,1,6197.33
29,1,6197.68
29,1,6197.72
29,1,6198.01
29,1,6198.48
29,1,6198.74
29,1,6198.85
29,1,6199.00
29,1,6199.24
29,1,6200.01
29,1,6200.46
29,1,6200.71
29,1,6200.81
29,1,6200.92
29,1,6200.95
29,1,6201.07
29,1,6201.42
29,1,6202.28
29,1,6203.35
29,1,6204.71
29,1,6205.67
29,1,6206.82
29,1,6207.16
29,1,6207.44
29,1,6207.85
29,1,6208.55
29,1,6208.94
29,1,6209.19
29,1,6209.58
29,1,6209.63
29,1,6209.72
29,1,6210.40
29,1,6210.44
29,1,6211.13
29,1,6211.64
29,1,6211.64
29,1,6213.27
29,1,6214.49
29,1,6216.84
29,1,6216.86
29,1,6218.81
29,1,6221.60
29,1,6221.81
29,1,6222.40
29,1,6222.66
29,1,6222.81
29,1,6223.25
29,1,6223.50
29,1,6224.06
29,1,6224.13
29,1,6226.29
29,1,6226.60
29,1,6226.78
29,1,6227.40
29,1,6227.45
29,1,6228.09
29,1,6228.40
29,1,6229.21
29,1,6229.42
29,1,6229.55
29,1,6229.73
29,1,6231.57
29,1,6232.08
29,1,6233.51
29,1,6233.77
29,1,6234.80
29,1,6234.93
29,1,6236.31
29,1,6236.32
29,1,6236.69
29,1,6236.71
29,1,6237.05
29,1,6237.30
29,1,6238.65
29,1,6239.06
29,1,6239.22
29,1,6239.62
29,1,6239.63
29,1,6239.87
29,1,6241.86
29,1,6242.23
29,1,6242.56
29,1,6242.81
29,1,6242.90
29,1,6243.64
29,1,6243.94
29,1,6244.80
29,1,6245.97
29,1,6246.65
29,1,6247.18
29,1,6247.44
29,1,6247.54
29,1,6248.57
29,1,6248.63
29,1,6248.94
29,1,6250.31
29,1,6250.34
29,1,6250.66
29,1,6251.35
29,1,6251.43
29,1,6254.30
29,1,6257.74
29,1,6258.24
29,1,6258.71
29,1,6258.90
29,1,6258.93
29,1,6259.27
29,1,6259.55
29,1,6259.58
29,1,6260.54
29,1,6261.01
29,1,6261.63
29,1,6261.84
29,1,6262.70
29,1,6263.40
29,1,6264.16
29,1,6264.23
29,1,6264.79
29,1,6264.87
29,1,6264.87
29,1,6265.00
29,1,6265.00
29,1,6265.11
29,1,6265.65
29,1,6266.48
29,1,6267.65
29,1,6267.84
29,1,6268.39
29,1,6268.62
29,1,6269.26
29,1,6270.21
29,1,6271.40
29,1,6272.54
29,1,6273.14
29,1,6273.76
29,1,6274.45
29,1,6275.11
29,1,6275.50
29,1,6275.86
29,1,6275.91
29,1,6276.16
29,1,6276.16
29,1,6276.79
29,1,6276.93
29,1,6278.10
29,1,6278.49
29,1,6279.85
29,1,6280.27
29,1,6281.45
29,1,6282.11
29,1,6282.49
29,1,6283.02
29,1,6283.62
29,1,6283.78
29,1,6285.73
29,1,6285.80
29,1,6286.86
29,1,6286.92
29,1,6287.05
29,1,6288.20
29,1,6288.27
29,1,6289.40
29,1,6289.88
29,1,6290.46
29,1,6290.52
29,1,6291.46
29,1,6292.64
29,1,6292.79
29,1,6292.96
29,1,6293.06
29,1,6293.11
29,1,6293.29
29,1,6293.68
29,1,6293.68
29,1,6294.02
29,1,6294.29
29,1,6294.50
29,1,6294.52
29,1,6294.59
29,1,6296.51
29,1,6296.67
29,1,6297.01
29,1,6297.77
29,1,6298.56
29,1,6299.45
29,1,6299.53
29,1,6300.17
29,1,6301.18
29,1,6301.43
29,1,6301.65
29,1,6302.92
29,1,6303.87
29,1,6305.00
29,1,6305.53
29,1,6306.60
29,1,6306.67
29,1,6306.90
29,1,6307.47
29,1,6308.23
29,1,6308.86
29,1,6310.02
29,1,6310.54
29,1,6312.20
29,1,6312.36
29,1,6312.74
29,1,6314.09
29,1,6314.53
29,1,6314.71
29,1,6314.92
29,1,6316.26
29,1,6316.38
29,1,6316.51
29,1,6316.79
29,1,6317.00
29,1,6317.68
29,1,6317.79
29,1,6317.85
29,1,6317.88
29,1,6318.56
29,1,6319.13
29,1,6319.68
29,1,6320.28
29,1,6320.31
29,1,6320.62
29,1,6320.75
29,1,6321.89
29,1,6322.68
29,1,6322.71
29,1,6322.77
29,1,6323.18
29,1,6323.27
29,1,6323.53
29,1,6323.72
29,1,6323.86
29,1,6324.07
29,1,6324.93
29,1,6325.09
29,1,6325.75
29,1,6326.27
29,1,6326.64
29,1,6327.22
29,1,6327.61
29,1,6327.69
29,1,6327.96
29,1,6327.98
29,1,6328.00
29,1,6328.35
29,1,6328.77
29,1,6330.17
29,1,6330.91
29,1,6331.01
29,1,6332.06
29,1,6332.10
29,1,6332.16
29,1,6332.25
29,1,6332.34
29,1,6333.91
29,1,6334.98
29,1,6335.42
29,1,6335.87
29,1,6335.92
29,1,6336.23
29,1,6336.55
29,1,6337.73
29,1,6338.37
29,1,6338.56
29,1,6338.60
29,1,6338.77
29,1,6339.40
29,1,6340.00
29,1,6340.29
29,1,6340.37
29,1,6340.55
29,1,6341.84
29,1,6341.86
29,1,6341.97
29,1,6343.44
29,1,6343.87
29,1,6345.50
29,1,6346.09
29,1,6346.25
29,1,6346.91
29,1,6347.53
29,1,6347.68
29,1,6347.82
29,1,6348.32
29,1,6348.46
29,1,6348.52
29,1,6348.63
29,1,6350.03
29,1,6350.93
29,1,6351.06
29,1,6351.32
29,1,6351.83
29,1,6352.87
29,1,6352.94
29,1,6353.93
29,1,6354.26
29,1,6355.30
29,1,6356.17
29,1,6356.19
29,1,6357.28
29,1,6357.55
29,1,6357.56
29,1,6357.60
29,1,6359.10
29,1,6359.76
29,1,6361.20
29,1,6362.01
29,1,6362.54
29,1,6362.67
29,1,6363.81
29,1,6364.48
29,1,6364.86
29,1,6365.10
29,1,6366.30
29,1,6366.40
29,1,6367.99
29,1,6368.61
29,1,6369.02
29,1,6369.22
29,1,6370.00
29,1,6370.35
29,1,6370.91
29,1,6371.06
29,1,6371.38
29,1,6371.68
29,1,6371.74
29,1,6372.46
29,1,6372.53
29,1,6372.69
29,1,6372.96
29,1,6374.49
29,1,6375.17
29,1,6376.89
29,1,6376.91
29,1,6377.66
29,1,6377.93
29,1,6378.71
29,1,6378.75
29,1,6379.60
29,1,6379.90
29,1,6380.19
29,1,6380.59
29,1,6380.68
29,1,6383.40
29,1,6383.54
29,1,6384.39
29,1,6385.92
29,1,6385.93
29,1,6386.31
29,1,6386.89
29,1,6387.35
29,1,6387.67
29,1,6388.74
29,1,6388.87
29,1,6390.19
29,1,6390.52
29,1,6391.23
29,1,6393.10
29,1,6393.47
29,1,6393.54
29,1,6393.65
29,1,6394.27
29,1,6395.35
29,1,6397.01
29,1,6398.17
29,1,6398.31
29,1,6398.36
29,1,6399.71
29,1,6399.85
29,1,6400.18
29,1,6400.86
29,1,6401.43
29,1,6401.82
29,1,6403.69
29,1,6403.86
29,1,6404.06
29,1,6404.60
29,1,6405.55
29,1,6405.69
29,1,6406.79
29,1,6407.29
29,1,6408.13
29,1,6408.15
29,1,6408.24
29,1,6411.10
29,1,6411.29
29,1,6412.28
29,1,6412.89
29,1,6413.38
29,1,6413.76
29,1,6413.92
29,1,6414.32
29,1,6414.58
29,1,6415.17
29,1,6416.04
29,1,6417.45
29,1,6418.02
29,1,6418.80
29,1,6419.56
29,1,6419.70
29,1,6421.44
29,1,6421.77
29,1,6422.78
29,1,6423.11
29,1,6424.12
29,1,6424.58
29,1,6424.71
29,1,6424.95
29,1,6425.84
29,1,6426.46
29,1,6427.31
29,1,6427.96
29,1,6428.08
29,1,6429.21
29,1,6430.44
29,1,6430.87
29,1,6431.70
29,1,6433.54
29,1,6433.77
29,1,6434.48
29,1,6434.80
29,1,6435.24
29,1,6435.33
29,1,6435.65
29,1,6435.76
29,1,6435.96
29,1,6436.19
29,1,6436.36
29,1,6436.82
29,1,6437.21
29,1,6437.28
29,1,6437.32
29,1,6438.29
29,1,6438.90
29,1,6439.23
29,1,6439.29
29,1,6439.38
29,1,6439.70
29,1,6439.75
29,1,6439.84
29,1,6440.56
29,1,6441.14
29,1,6441.31
29,1,6441.41
29,1,6442.11
29,1,6442.44
29,1,6442.54
29,1,6442.64
29,1,6442.85
29,1,6442.98
29,1,6443.60
29,1,6443.82
29,1,6444.60
29,1,6445.28
29,1,6446.56
29,1,6446.58
29,1,6448.20
29,1,6448.39
29,1,6448.45
29,1,6449.79
29,1,6450.24
29,1,6450.76
29,1,6450.99
29,1,6452.78
29,1,6453.21
29,1,6453.59
29,1,6453.83
29,1,6455.05
29,1,6456.04
29,1,6456.23
29,1,6456.57
29,1,6457.27
29,1,6457.70
29,1,6458.82
29,1,6458.85
29,1,6458.98
29,1,6459.22
29,1,6459.53
29,1,6461.34
29,1,6461.89
29,1,6463.30
29,1,6463.68
29,1,6463.86
29,1,6463.87
29,1,6463.94
29,1,6464.45
29,1,6464.48
29,1,6464.51
29,1,6465.02
29,1,6465.43
29,1,6465.74
29,1,6466.04
29,1,6466.42
29,1,6468.28
29,1,6468.39
29,1,6469.24
29,1,6469.34
29,1,6469.44
29,1,6469.45
29,1,6470.34
29,1,6471.44
29,1,6471.68
29,1,6471.78
29,1,6473.00
29,1,6473.24
29,1,6473.52
29,1,6473.73
29,1,6474.69
29,1,6475.06
29,1,6475.46
29,1,6475.75
29,1,6475.77
29,1,6475.96
29,1,6476.04
29,1,6476.43
29,1,6476.66
29,1,6477.23
29,1,6477.45
29,1,6478.69
29,1,6478.77
29,1,6479.94
29,1,6480.09
29,1,6480.36
29,1,6481.71
29,1,6481.99
29,1,6482.03
29,1,6482.24
29,1,6482.51
29,1,6482.68
29,1,6483.84
29,1,6483.94
29,1,6485.19
29,1,6486.13
29,1,6486.17
29,1,6486.61
29,1,6487.12
29,1,6488.28
29,1,6489.11
29,1,6489.89
29,1,6490.00
29,1,6490.16
29,1,6490.56
29,1,6491.19
29,1,6491.31
29,1,6491.99
29,1,6492.31
29,1,6493.51
29,1,6493.57
29,1,6493.69
29,1,6494.17
29,1,6494.64
29,1,6494.74
29,1,6495.65
29,1,6495.76
29,1,6495.86
29,1,6496.30
29,1,6497.14
29,1,6498.01
29,1,6498.38
29,1,6498.47
29,1,6499.56
29,1,6499.68
29,1,6499.71
29,1,6500.25
29,1,6500.52
29,1,6501.63
29,1,6502.44
29,1,6504.72
29,1,6505.25
29,1,6505.52
29,1,6505.72
29,1,6505.77
29,1,6506.10
29,1,6506.17
29,1,6506.45
29,1,6506.47
29,1,6506.51
29,1,6506.54
29,1,6506.76
29,1,6506.85
29,1,6507.29
29,1,6507.49
29,1,6507.62
29,1,6507.69
29,1,6509.10
29,1,6510.62
29,1,6510.92
29,1,6511.41
29,1,6511.95
29,1,6512.13
29,1,6512.58
29,1,6513.40
29,1,6513.74
29,1,6514.88
29,1,6516.06
29,1,6516.12
29,1,6516.27
29,1,6516.41
29,1,6516.45
29,1,6516.71
29,1,6517.92
29,1,6518.03
29,1,6518.98
29,1,6519.54
29,1,6519.68
29,1,6519.89
29,1,6520.01
29,1,6520.43
29,1,6520.47
29,1,6520.76
29,1,6520.76
29,1,6521.23
29,1,6521.89
29,1,6523.21
29,1,6523.30
29,1,6523.34
29,1,6525.33
29,1,6527.93
29,1,6527.96
29,1,6528.38
29,1,6528.59
29,1,6529.30
29,1,6529.60
29,1,6529.74
29,1,6529.87
29,1,6530.38
29,1,6530.86
29,1,6531.22
29,1,6531.47
29,1,6531.64
29,1,6531.68
29,1,6531.74
29,1,6531.77
29,1,6531.79
29,1,6531.80
29,1,6532.85
29,1,6533.31
29,1,6533.42
29,1,6533.56
29,1,6534.05
29,1,6534.78
29,1,6535.28
29,1,6535.37
29,1,6535.97
29,1,6536.81
29,1,6536.91
29,1,6536.99
29,1,6537.97
29,1,6538.26
29,1,6538.76
29,1,6538.77
29,1,6540.09
29,1,6540.56
29,1,6541.28
29,1,6542.31
29,1,6542.95
29,1,6544.23
29,1,6544.75
29,1,6545.50
29,1,6546.16
29,1,6547.27
29,1,6547.31
29,1,6548.91
29,1,6549.07
29,1,6549.76
29,1,6550.26
29,1,6550.66
29,1,6550.71
29,1,6551.11
29,1,6551.32
29,1,6552.41
29,1,6553.23
29,1,6554.05
29,1,6554.21
29,1,6555.91
29,1,6556.02
29,1,6556.32
29,1,6557.67
29,1,6558.04
29,1,6559.24
29,1,6560.11
29,1,6560.61
29,1,6560.62
29,1,6561.46
29,1,6562.16
29,1,6562.44
29,1,6562.45
29,1,6562.59
29,1,6562.95
29,1,6564.08
29,1,6565.09
29,1,6565.37
29,1,6565.50
29,1,6565.69
29,1,6565.79
29,1,6566.00
29,1,6566.16
29,1,6566.19
29,1,6566.25
29,1,6566.85
29,1,6567.29
29,1,6567.63
29,1,6568.25
29,1,6568.50
29,1,6569.89
29,1,6570.11
29,1,6571.06
29,1,6571.21
29,1,6571.41
29,1,6571.49
29,1,6571.58
29,1,6573.69
29,1,6574.01
29,1,6574.57
29,1,6574.60
29,1,6575.65
29,1,6576.11
29,1,6576.52
29,1,6577.00
29,1,6577.66
29,1,6579.37
29,1,6580.33
29,1,6580.50
29,1,6580.55
29,1,6580.70
29,1,6581.64
29,1,6581.80
29,1,6583.43
29,1,6583.70
29,1,6583.72
29,1,6584.55
29,1,6585.36
29,1,6585.92
29,1,6586.08
29,1,6586.17
29,1,6586.52
29,1,6587.34
29,1,6587.36
29,1,6588.98
29,1,6589.09
29,1,6589.35
29,1,6589.43
29,1,6589.54
29,1,6589.97
29,1,6590.19
29,1,6590.22
29,1,6591.24
29,1,6591.37
29,1,6592.38
29,1,6592.94
29,1,6593.42
29,1,6593.66
29,1,6593.94
29,1,6597.88
29,1,6598.19
29,1,6598.50
29,1,6599.72
29,1,6599.89
29,1,6600.78
29,1,6601.04
29,1,6601.42
29,1,6601.65
29,1,6601.78
29,1,6602.90
29,1,6603.49
29,1,6603.67
29,1,6604.71
29,1,6605.14
29,1,6605.27
29,1,6605.27
29,1,6605.33
29,1,6605.44
29,1,6605.94
29,1,6606.13
29,1,6606.15
29,1,6607.20
29,1,6607.39
29,1,6607.41
29,1,6611.08
29,1,6611.08
29,1,6611.51
29,1,6613.97
29,1,6614.20
29,1,6615.83
29,1,6616.83
29,1,6617.03
29,1,6617.15
29,1,6617.35
29,1,6618.24
29,1,6618.54
29,1,6618.63
29,1,6619.44
29,1,6620.39
29,1,6621.82
29,1,6621.88
29,1,6623.77
29,1,6624.37
29,1,6624.73
29,1,6624.83
29,1,6624.86
29,1,6626.29
29,1,6626.32
29,1,6626.39
29,1,6626.98
29,1,6627.42
29,1,6627.71
29,1,6628.64
29,1,6629.47
29,1,6629.56
29,1,6629.58
29,1,6629.70
29,1,6630.13
29,1,6630.99
29,1,6631.08
29,1,6631.59
29,1,6631.92
29,1,6632.54
29,1,6632.56
29,1,6632.60
29,1,6632.78
29,1,6634.03
29,1,6634.78
29,1,6635.01
29,1,6635.41
29,1,6636.18
29,1,6636.26
29,1,6636.91
29,1,6637.52
29,1,6637.53
29,1,6637.66
29,1,6637.70
29,1,6637.91
29,1,6638.17
29,1,6638.48
29,1,6638.80
29,1,6639.12
29,1,6640.02
29,1,6640.83
29,1,6640.96
29,1,6644.24
29,1,6646.53
29,1,6646.73
29,1,6647.12
29,1,6647.22
29,1,6647.46
29,1,6650.64
29,1,6651.97
29,1,6651.99
29,1,6652.48
29,1,6652.51
29,1,6653.54
29,1,6653.82
29,1,6654.38
29,1,6654.54
29,1,6655.11
29,1,6655.59
29,1,6656.17
29,1,6656.53
29,1,6656.71
29,1,6657.42
29,1,6657.42
29,1,6657.83
29,1,6658.44
29,1,6658.60
29,1,6659.02
29,1,6660.11
29,1,6660.42
29,1,6661.39
29,1,6661.77
29,1,6662.55
29,1,6662.73
29,1,6663.34
29,1,6663.45
29,1,6664.30
29,1,6664.73
29,1,6665.04
29,1,6665.06
29,1,6666.19
29,1,6666.93
29,1,6667.97
29,1,6669.01
29,1,6669.52
29,1,6670.30
29,1,6671.02
29,1,6671.57
29,1,6672.29
29,1,6673.46
29,1,6673.86
29,1,6674.01
29,1,6674.36
29,1,6674.56
29,1,6675.01
29,1,6675.05
29,1,6675.17
29,1,6677.98
29,1,6678.20
29,1,6678.54
29,1,6678.84
29,1,6678.98
29,1,6679.60
29,1,6680.26
29,1,6680.46
29,1,6680.63
29,1,6681.34
29,1,6681.56
29,1,6682.61
29,1,6682.64
29,1,6682.91
